"","sigmasq","phi"
"462",1.17391024892669,10.4586923412642
"463",1.16673650733998,12.5146850838648
"464",1.49718270977214,10.4504367356516
"465",1.4934225515572,9.39365757309508
"466",1.53858843645378,10.1313850427048
"467",1.78657884605662,12.1363606543227
"468",1.31058219045469,9.61077585206649
"469",1.19421533144388,13.007844786453
"470",1.38898217610634,11.9443208951778
"471",1.31910745082872,12.580252824484
"472",1.67637456378301,11.6826516063364
"473",0.897636254228779,8.96262076609741
"474",1.45902591795311,9.2964332695702
"475",0.947881800601095,9.52486968891154
"476",1.47117089033031,13.8567416131846
"477",1.41455018457112,13.5324644663853
"478",1.16173363650766,10.3487411742166
"479",1.53722145901477,10.6245043826264
"480",1.39535028000871,13.1311914490492
"481",1.31449242228737,10.2203739768363
"482",1.31756112621105,10.6069347797342
"483",1.16512244630102,9.16017459142288
"484",1.43015892593509,14.6327302044893
"485",1.49682685023081,11.4298021862676
"486",1.33484041730686,10.2607271263984
"487",1.22418949161277,10.2167508011707
"488",1.11655599513346,9.24663687625863
"489",1.69891018129757,12.2217798572652
"490",1.3826353180933,12.7285496705498
"491",1.64598882844083,11.9134075788133
"492",1.32487414124767,10.9617786355101
"493",1.19943353391756,11.8600048237163
"494",1.77022834840997,12.4269085814113
"495",1.28091768508524,12.5701211342906
"496",1.47897814874814,11.3796858600288
"497",1.00973896740414,9.26569041709383
"498",1.44643001815524,11.8600030355391
"499",1.60788412984654,12.1614472346188
"500",1.59839124317101,13.1951315226932
"501",1.1725075297762,10.5398340193988
"502",1.18708245415095,10.8459293762334
"503",1.70655113362892,13.1656015788585
"504",1.5009057588029,11.8600231740605
"505",1.18751500625894,9.28083350926433
"506",1.24608912709917,10.2479301385215
"507",1.25940894216348,11.2093373657079
"508",1.33805623551615,10.7509733073094
"509",1.40486760831033,11.8600403460445
"510",1.20753356610078,8.63283424801626
"511",1.66821956674964,12.9603014707018
"512",1.27577363424127,10.0067220042341
"513",1.47196951909642,11.2995159596389
"514",1.33199749528066,10.3428015892792
"515",1.42410947451301,10.4507521264166
"516",1.2491949915608,11.9530429645742
"517",1.61199879076146,10.8562760743142
"518",1.36193558749279,10.3757343075311
"519",1.47921411506537,13.8842009355991
"520",1.01688850488663,11.7373993519858
"521",1.25739983469147,9.51412405685291
"522",1.57544494746541,12.3989811552423
"523",0.994643801760405,11.9347401360562
"524",1.43968082012059,15.1145381092897
"525",1.0931555261443,10.0056130008649
"526",1.1936486032169,10.3649172562426
"527",1.27063339026209,9.99822620665557
"528",1.39537905936049,11.0125130596959
"529",1.57928539274298,15.2826367982889
"530",1.32083224518337,11.4893180024723
"531",1.46641154892052,11.4565884299415
"532",1.06506095125136,10.0460623316984
"533",1.57144507168869,11.8996260450628
"534",1.69378462780743,16.9619965484536
"535",1.43389267260766,11.5984416954622
"536",1.49245959090364,10.706055350658
"537",1.32626439143276,12.7946983325596
"538",1.2535803465711,10.0076189421651
"539",1.34460499025489,9.13045260806691
"540",1.48676996228947,11.4597988708185
"541",1.16015001618145,11.0593089318872
"542",1.149994199635,10.9762513831908
"543",1.38751513015479,14.5609018692378
"544",1.00720203419881,7.61292182306402
"545",1.57444960969695,10.6249434880335
"546",1.0863277750581,8.42998808736626
"547",1.28559841465501,9.26601156864684
"548",1.22248704019036,11.4152484985498
"549",1.57095265500406,11.3246865385222
"550",1.45584165758442,10.6624194673133
"551",1.37354055938081,13.0956669213812
"552",1.50804554083586,10.9165118968943
"553",1.4950904755183,15.8059609950761
"554",1.3892836642959,11.0696875229813
"555",1.14531126517628,9.19018813015622
"556",1.44153674133232,8.49355343293539
"557",1.11936905083327,8.40010408432054
"558",1.41880645813035,10.3142858412296
"559",1.06157416598449,10.9786079906085
"560",1.28683646643144,11.9591075156353
"561",1.50134143129768,13.2843144216172
"562",1.19943583490836,11.1925785953556
"563",1.40156930947438,10.6987101103599
"564",1.37059422645363,10.6327714128268
"565",1.30405640951064,8.30983259523568
"566",1.51488280023155,11.1177908102619
"567",1.56623225896829,11.1546735514531
"568",1.43884675468821,13.3323268112851
"569",1.61091931153575,13.3707367032801
"570",1.50118456645259,10.3358031748786
"571",1.10342945589783,7.72863823231722
"572",1.22447604252842,11.8600020968268
"573",1.32407871550401,11.2798554332836
"574",1.01573274400873,9.88513852110135
"575",1.26023132667459,9.9325300207578
"576",1.82380351256877,12.4634153997896
"577",1.085709941889,9.90272463492076
"578",1.3479241841538,10.7909657321272
"579",1.30752182058347,9.37410192838423
"580",1.7795294215339,11.1584003648802
"581",1.75354236803182,12.7010581073424
"582",1.22908967413629,10.0685144013482
"583",1.33120248025766,8.88596642088914
"584",1.38355603913603,11.1702368743515
"585",1.30596363246952,10.0692921253117
"586",1.2953113369447,11.9765533450133
"587",1.67244777815529,13.0679386434165
"588",1.35775830349201,11.2903146914484
"589",1.62035176387692,11.3084712694622
"590",1.34623054905221,8.82229466242045
"591",1.52285790870053,11.5453279627612
"592",1.44207592916997,11.0715265952506
"593",1.46011631622212,11.3499780658147
"594",1.48512817206816,16.226467692914
"595",1.41847242029622,13.716169948102
"596",2.11636584116952,16.9608652801543
"597",1.38235907882321,11.8599500995603
"598",1.44169272546545,11.4463227930156
"599",1.23626876082463,11.6263711107881
"600",1.46999590634099,11.3045893498739
"601",0.991217647580576,10.10740716312
"602",1.25639340717286,10.2503496340341
"603",1.29730696747549,10.2031363454732
"604",1.61598939441479,13.3769994977371
"605",1.43650869576022,14.0011685776286
"606",1.29614120601789,11.9202043661281
"607",1.52139243063158,10.9572116047354
"608",1.25566207532677,9.45700353866545
"609",1.7518826398308,12.3510439345913
"610",1.29889882965746,10.9112379674761
"611",1.63094015166303,13.1280030773035
"612",1.42595890666234,10.3655523689045
"613",1.35219575003523,10.635020506037
"614",1.34489028868942,10.3678535826256
"615",1.4675252681863,13.8424616514241
"616",1.40879818221843,9.38525801170712
"617",1.21544432559194,12.430625421036
"618",1.14472256114376,11.471368484043
"619",1.15246476894321,8.76149898593144
"620",1.50619136900726,10.2239538770862
"621",1.63934481921589,14.0118493706046
"622",1.4852400251894,12.140585600583
"623",1.21845963103693,11.4938348853212
"624",1.1457695088157,10.286649864289
"625",1.24929706458892,10.7347461987563
"626",1.44940848325696,11.006618392782
"627",1.32085460177559,14.3026487225251
"628",1.57691859583365,12.3415837802858
"629",1.40584671161061,13.4403360888081
"630",1.19490079882523,11.4612619410408
"631",1.25626506070851,11.7652651129613
"632",1.37635162151236,10.9603431447124
"633",1.60931728375497,12.1241270797635
"634",0.979683059233983,8.99693470924728
"635",1.72215989109375,12.3539506975807
"636",1.57097742940127,13.9971834750112
"637",1.45192001160701,10.8103774291532
"638",1.21687272418528,13.4673783186142
"639",1.28425964400995,11.1144855521549
"640",1.804047366359,14.5505832715169
"641",1.43362859199044,10.8439542154602
"642",1.36900845669658,12.2870104307443
"643",1.29079309732198,13.0796839796378
"644",1.19521336231831,10.2539454329592
"645",1.03238190678118,11.9068184113907
"646",1.63380927431899,11.4858191303289
"647",1.49071257115305,11.0296560972397
"648",1.4591735508965,11.6430901640831
"649",1.19824037810232,9.21178908197059
"650",1.47133486825867,13.3660881475835
"651",1.23897716893966,13.8751729690961
"652",1.31580178328733,12.7548279104655
"653",1.4362535305822,10.7576483426123
"654",1.51725163257269,11.7747670077233
"655",1.23426932443751,10.8470525730829
"656",0.986674265916297,9.06355060494963
"657",1.71999092944897,12.66792143359
"658",1.28401341055124,10.9266113206634
"659",1.80135961216046,15.2316170170282
"660",1.1971219797625,9.91334889144011
"661",1.35459219275617,10.0243183723041
"662",1.16151663785428,8.73296907964061
"663",1.39901469670292,11.4775462376029
"664",1.06785665988476,9.59964646148926
"665",1.26352146509845,10.2083295003323
"666",1.15685305933039,10.6588678887777
"667",1.95131416249678,15.1546664362485
"668",1.4100429463059,12.3581417662239
"669",1.1058643920729,12.6181584564414
"670",1.27430169479741,11.4593509482317
"671",1.32517709097757,12.4932677138564
"672",1.21816861105417,13.0497732326558
"673",1.57818887663392,12.5710285483763
"674",1.58533884428078,11.3801969466429
"675",1.36162403687438,10.0606008008362
"676",1.05732127625971,9.94382068707357
"677",0.883300281313486,8.42132375871419
"678",1.32220727108932,10.6715355939337
"679",1.20036844895152,9.09607708227519
"680",1.10331363092241,7.86292895966704
"681",1.47244617961893,12.7339246293753
"682",1.65315835748542,11.5329559760431
"683",1.50133515586318,11.8599851186479
"684",1.23310676436541,8.72499871732709
"685",1.47258037881228,8.17647875113027
"686",1.44193215845312,12.3085102812702
"687",1.51104234837845,10.1734152849578
"688",1.12357390238332,8.75917388784765
"689",1.56772440268989,12.4877982210604
"690",1.36236946830439,13.8140684015344
"691",1.60677299584307,11.8509856726726
"692",2.08906554055854,13.3179866252781
"693",1.20890683722081,11.3444615296207
"694",1.43602889049244,12.3921635998094
"695",1.17250020516315,14.0513469763748
"696",1.39172716235686,9.97847557351615
"697",1.01042751538437,9.90081004168105
"698",1.69552050050955,14.9133871013349
"699",1.07271571199401,8.92159842047435
"700",1.06453038422356,11.1606957416761
"701",1.18969538253924,10.739995539243
