"long","lat"
3.1562774270406,12.0290839142341
3.16055616803674,11.9923911998592
3.10810435814514,11.7254109054518
3.07897006546704,11.052874094623
2.99797265714606,11.0763590939204
3.00920728863815,10.8441615652945
2.51326893536393,10.8987635632247
1.66024362985684,10.988197059134
2.4206695672395,6.37052735206865
1.40079725015468,10.6196601393593
1.38941327351697,10.4965756027218
1.36901881702145,10.7582306481542
1.33321085587774,10.6960469498202
1.34507616753576,10.8787815864575
0.986582072778628,11.0274034969083
0.972791412863674,11.0162863739146
2.96964121141358,10.3124675472064
2.95181048382095,9.91519290998016
1.67514186055964,9.35760616805334
1.54733097369882,9.34789331241371
1.52779851907563,9.31534388626873
1.52493948554355,9.3118192143213
1.59103860212219,9.2721686808276
1.59375548394189,9.25792247728222
1.54081339617654,9.24381784464955
1.93788620485877,7.13073470536119
1.70217472541971,6.87754276510912
2.07690994753151,6.85368157320485
1.69699380134441,6.69964807854396
2.11593029519696,6.65150615644811
1.93633216896859,6.65222093689679
1.97773605241199,6.63315395863563
1.8382648128957,6.5805610809127
2.64258698635531,6.57014022411711
1.91761997070318,6.47694739979954
1.8069159964478,6.40124543216594
1.97974889396482,6.41064102300358
2.19098566250694,6.3530558024783
2.07268804632937,6.34314783320508
1.86733380414629,6.31643189014285
2.49544133601798,6.90403018679972
1.89701993503806,6.46073452209336
1.83659431232863,6.44059324804164
2.54067268119739,6.38579161660198
2.70521828819968,6.95487632070743
2.45172236331541,6.7880359297966
2.7468172099755,7.48269571027844
2.73772087309342,7.46245603022079
2.63592703674126,7.05227142835557
2.62806119373208,7.45793930455552
2.58524011041671,6.86171228231325
2.7433503984125,7.084381625898
2.54710157071766,6.80464069738528
2.60182860099298,6.98409018498553
2.55335121272036,7.35970080743241
2.68038482102843,7.40978591517219
2.74312644028714,6.5859356685857
2.61642124528038,6.56309116945123
2.65180461858893,6.54213162176097
2.66022830282386,6.49732720366278
2.64360884208765,7.02446897087105
2.70341493261266,7.02896041160259
2.62571233230404,6.57486552451146
2.48592195986827,6.69895080666008
2.63727147922712,7.00006913621131
2.50680236768316,7.47237735753724
2.47842279770297,7.49827801398141
2.50394359273977,7.49912866648881
3.24229051589981,11.5138710017328
3.32319833584561,11.6278239130942
3.26424420669046,11.3891639707785
3.24010108798532,11.4330377031422
2.70382199724986,9.83347034519239
2.66450741100017,9.77824408658723
1.6650501677574,9.70926795338509
2.68360017578761,9.82423708009589
1.65233391770144,9.70489574484581
1.66176030439037,9.70769435134517
2.23289606952497,9.38098648577121
2.15759544553481,9.62484281501225
2.21325172360373,9.56413631729791
1.65373304271349,9.68947682168851
2.48838609800884,7.42633885258292
2.48132910983345,7.61884699522216
2.53669535036772,7.58495096080077
2.43016245167233,7.40528486606581
2.45305793102489,7.49577333818487
2.57950720895518,11.8788688043756
2.76227502976996,11.755330986384
2.7494036077603,11.7322323732971
2.75149368322771,11.7938837744172
2.1161708949462,6.96921222255571
2.74601477558778,7.4808449706595
2.65191164352958,7.45763055294096
2.70959418297669,7.40216838110709
2.69090234420581,7.40249615508974
2.33462678166058,7.56666024665225
2.72342327871267,7.38907521896537
2.70422012260532,7.39672571022033
2.6421355113289,7.45816396802898
2.64537039738998,7.46166950893671
2.58201376038307,7.09679169599604
2.52213188649955,7.21780451944562
2.67681538259932,7.11573241203322
2.59982806230236,6.82929364852146
2.60425985217316,6.82710488678253
2.61720736770517,6.83231157271364
2.61209975818865,6.83563044292509
2.57915843271363,7.10092471094619
2.53231052574849,7.21469285650299
2.68489513474368,7.1257531784059
2.58640181592936,6.8274762086318
2.6004484842563,6.83141767071282
2.60536512791222,6.83369353239617
2.61453997918571,6.8235328678973
1.96484398268477,7.0207121213372
3.09375479623972,11.1184008780397
2.66256949648691,7.37674014564391
1.81173576270873,9.90837710173609
2.31770833578395,8.97360536223393
2.62806811287982,11.0948170558196
2.36812748660196,11.292997946031
2.36895932547523,11.2839299841275
3.1103800620879,9.93838260504166
3.42002476446576,10.2650120528421
2.08153984269556,6.98623908217485
2.47419578846377,6.85363294416918
2.66614591952342,6.56347821252014
2.22434096200619,6.86014144779511
1.12497590265993,10.1624823162289
2.1902589366814,7.04809330534977
2.36048122006547,11.2987748664339
2.37036088659246,11.288786762787
2.6254918660244,11.0996120022089
3.23484496200536,10.2086760636116
1.45840227552432,10.3181328059782
1.09380338829046,10.180799813404
2.24593357104878,7.67650546580074
2.58448653593647,7.45313522293261
